26,99,229
29,100,229
32,100,229
36,101,229
41,102,229
46,103,229
51,104,229
56,106,229
61,107,229
66,109,229
71,111,229
76,113,229
80,114,229
85,116,229
89,118,229
93,120,229
97,122,229
101,124,229
104,126,229
108,128,229
112,131,229
115,133,229
118,135,229
122,137,229
125,139,229
128,141,229
131,143,229
134,145,229
137,147,229
140,150,229
143,152,229
146,154,229
149,156,229
152,158,229
155,160,229
157,163,229
160,165,229
163,167,229
165,169,229
168,171,229
171,174,229
173,176,229
176,178,229
178,180,229
181,183,229
183,185,228
186,187,228
188,189,228
191,192,228
193,194,228
196,196,228
198,198,228
200,200,227
203,202,227
205,204,227
207,206,226
209,208,226
211,209,225
213,210,224
215,211,224
217,212,223
218,213,221
220,213,220
221,213,218
223,213,216
224,213,214
225,212,212
226,211,210
227,209,207
227,208,204
228,206,201
229,204,198
229,202,195
229,200,192
230,197,189
230,195,185
230,192,182
230,189,178
230,187,175
230,184,171
230,181,168
230,178,164
230,176,161
230,173,157
230,170,154
230,167,150
229,164,147
229,162,143
229,159,140
229,156,136
228,153,133
228,150,129
227,147,126
227,145,123
226,142,119
226,139,116
225,136,112
225,133,109
224,130,106
224,127,102
223,124,99
222,122,96
221,119,92
221,116,89
220,113,86
219,110,82
218,107,79
218,104,76
217,101,72
216,98,69
215,94,66
214,91,63
213,88,60
212,85,56
211,82,53
210,79,50
209,76,47
208,72,44
207,69,41
206,66,38
205,63,36
205,60,33
204,58,31
203,55,29
202,53,27
202,51,25
202,50,24
201,49,23
201,49,23
201,49,23
201,49,24
202,50,24
202,52,26
203,54,27
203,56,29
204,58,31
205,61,34
206,64,36
207,67,39
207,70,42
208,73,45
209,76,48
210,80,51
211,83,54
212,86,57
213,89,60
214,92,64
215,95,67
216,98,70
217,101,73
218,105,77
219,108,80
219,111,83
220,114,86
221,116,90
222,119,93
222,122,96
223,125,100
224,128,103
224,131,106
225,134,110
225,137,113
226,140,117
227,143,120
227,145,123
227,148,127
228,151,130
228,154,134
229,157,137
229,160,141
229,162,144
230,165,148
230,168,151
230,171,155
230,174,158
230,176,162
230,179,165
230,182,169
230,185,172
230,187,176
230,190,179
230,192,183
230,195,186
229,197,190
229,199,193
228,202,196
227,203,199
226,205,203
225,207,205
224,208,208
223,209,211
222,209,213
220,210,215
219,210,217
217,209,219
215,209,221
213,208,222
211,207,223
209,206,224
207,204,225
205,203,226
202,201,226
200,199,227
198,197,227
195,195,228
193,193,228
190,191,228
188,189,228
185,187,228
183,184,228
180,182,229
178,180,229
175,178,229
173,175,229
170,173,229
167,171,229
165,169,229
162,167,229
159,164,229
157,162,229
154,160,229
151,158,229
148,156,229
145,153,229
143,151,229
140,149,229
137,147,229
134,145,229
131,143,229
127,141,229
124,138,229
121,136,229
118,134,229
114,132,229
111,130,229
107,128,229
104,126,229
100,124,229
96,122,229
92,120,229
88,118,229
84,116,229
79,114,229
75,112,229
70,110,229
65,109,229
60,107,229
55,106,229
50,104,229
45,103,229
40,102,229
35,101,229
31,100,229
28,100,229
26,99,229
25,99,229
