255,255,255
254,255,252
254,254,250
253,254,247
253,253,245
252,253,242
251,252,239
251,252,237
250,251,234
250,251,232
249,251,229
248,250,227
248,250,224
247,249,221
246,249,219
246,248,216
245,248,214
244,247,211
244,247,208
243,247,206
242,246,203
242,246,201
241,245,198
240,245,196
240,244,194
240,244,192
239,243,191
239,242,189
239,242,188
239,241,186
238,240,185
238,240,183
238,239,182
238,238,180
237,238,179
237,237,177
237,236,175
236,236,174
236,235,172
236,234,171
236,234,169
235,233,168
235,232,166
235,232,165
234,231,163
234,230,162
234,230,160
234,229,159
234,228,157
233,228,156
233,227,155
233,226,153
233,225,152
233,225,151
233,224,150
233,223,148
233,223,147
232,222,146
232,221,144
232,220,143
232,220,142
232,219,140
232,218,139
232,218,138
231,217,136
231,216,135
231,215,134
231,215,132
231,214,131
231,213,130
230,213,128
230,212,127
230,211,126
230,210,125
230,209,124
230,209,123
230,208,121
230,207,120
230,206,119
230,206,118
230,205,117
230,204,116
230,203,114
230,203,113
230,202,112
230,201,111
229,200,110
229,200,109
229,199,107
229,198,106
229,197,105
229,196,104
229,196,103
229,195,102
229,194,101
229,193,100
229,193,99
229,192,98
229,191,97
229,190,96
229,189,95
229,189,94
229,188,92
228,187,91
228,186,90
228,185,89
228,185,88
228,184,87
228,183,86
228,182,85
228,181,84
228,181,83
228,180,82
228,179,81
228,178,80
228,177,79
228,176,78
228,176,77
228,175,76
228,174,76
228,173,75
228,172,74
228,171,73
228,171,72
228,170,71
228,169,70
228,168,69
227,167,69
227,166,68
227,166,67
227,165,66
227,164,65
227,163,64
227,162,63
227,161,62
227,161,62
227,160,61
227,159,60
227,158,59
227,157,58
227,156,57
227,155,57
227,155,56
227,154,55
227,153,55
227,152,54
227,151,53
227,150,52
227,149,52
227,148,51
226,147,50
226,147,50
226,146,49
226,145,48
226,144,47
226,143,47
226,142,46
226,141,45
226,140,45
226,139,44
226,139,43
226,138,42
226,137,42
226,136,41
226,135,41
226,134,40
226,133,40
225,132,39
225,131,39
225,130,38
225,129,38
225,128,37
225,127,37
225,127,36
225,126,36
225,125,35
225,124,35
225,123,34
225,122,34
225,121,33
225,120,33
224,119,32
224,118,32
224,117,31
224,116,31
224,115,30
224,114,30
224,113,30
224,112,29
224,111,29
224,110,29
224,109,29
223,108,28
223,107,28
223,106,28
223,105,28
223,104,27
223,103,27
223,102,27
223,101,27
223,100,27
222,99,26
222,98,26
222,97,26
222,96,26
222,95,25
222,93,25
222,92,25
222,91,25
221,90,25
221,89,25
221,88,25
221,87,25
221,86,25
221,85,25
221,83,25
220,82,25
220,81,25
220,80,25
220,79,25
220,78,25
220,76,25
219,75,25
219,74,25
219,73,25
219,71,25
219,70,25
219,69,25
218,67,25
218,66,25
218,65,25
218,63,25
218,62,25
218,61,25
217,59,26
217,58,26
217,56,26
217,55,26
217,53,26
216,52,27
216,50,27
216,48,27
216,47,27
215,45,27
215,43,27
215,41,28
215,39,28
215,37,28
214,35,28
214,33,28
214,31,28
214,28,29
213,25,29
213,22,29
213,19,29
213,15,29
