120,120,120
121,121,121
122,122,122
123,123,123
125,125,125
126,126,126
127,127,127
129,129,129
130,130,130
131,131,131
133,133,133
134,134,134
135,135,135
137,137,137
138,138,138
140,140,140
141,141,141
142,142,142
144,144,144
145,145,145
147,147,147
148,148,148
149,149,149
151,151,151
152,152,152
154,154,154
155,155,155
157,157,157
158,158,158
159,159,159
161,161,161
162,162,162
164,164,164
165,165,165
167,167,167
168,168,168
170,170,170
171,171,171
172,172,172
174,174,174
175,175,175
177,177,177
178,178,178
180,180,180
181,181,181
183,183,183
184,184,184
186,186,186
187,187,187
188,189,189
190,190,190
191,191,191
193,193,193
194,194,194
195,195,195
196,196,196
198,198,198
199,199,199
200,200,200
200,200,200
201,201,201
202,202,202
202,202,202
202,202,202
202,202,202
202,202,202
202,202,202
201,201,201
201,201,201
200,200,200
199,199,199
198,198,198
197,197,197
196,196,196
194,194,194
193,193,193
192,192,192
190,190,190
189,189,189
187,187,187
186,186,186
184,185,185
183,183,183
182,182,182
180,180,180
179,179,179
177,177,177
176,176,176
174,174,174
173,173,173
171,171,171
170,170,170
168,168,168
167,167,167
166,166,166
164,164,164
163,163,163
161,161,161
160,160,160
158,158,158
157,157,157
155,156,156
154,154,154
153,153,153
151,151,151
150,150,150
148,148,148
147,147,147
146,146,146
144,144,144
143,143,143
141,141,141
140,140,140
139,139,139
137,137,137
136,136,136
134,134,134
133,133,133
132,132,132
130,130,130
129,129,129
127,127,127
126,126,126
125,125,125
123,123,123
122,122,122
121,121,121
119,119,119
118,118,118
117,117,117
115,115,115
114,114,114
112,112,112
111,111,111
110,110,110
108,108,108
107,107,107
106,106,106
104,104,104
103,103,103
102,102,102
100,100,100
99,99,99
98,98,98
97,97,97
95,95,95
94,94,94
93,93,93
91,91,91
90,90,90
89,89,89
87,87,87
86,86,86
85,85,85
84,84,84
82,82,82
81,81,81
80,80,80
78,78,78
77,77,77
76,76,76
75,75,75
73,73,73
72,72,72
71,71,71
70,70,70
68,68,68
67,67,67
66,66,66
65,65,65
64,64,64
62,62,62
61,61,61
60,60,60
59,59,59
58,58,58
56,56,56
55,55,55
54,54,54
53,53,53
52,52,52
51,51,51
50,50,50
49,49,49
48,48,48
47,47,47
47,47,47
46,46,46
46,46,46
45,45,45
45,45,45
45,45,45
45,45,45
45,45,45
46,46,46
46,46,46
47,47,47
47,47,47
48,48,48
49,49,49
50,50,50
51,51,51
52,52,52
53,53,53
54,54,54
55,55,55
56,56,56
57,57,57
58,58,58
60,60,60
61,61,61
62,62,62
63,63,63
64,65,64
66,66,66
67,67,67
68,68,68
69,69,69
71,71,71
72,72,72
73,73,73
74,74,74
76,76,76
77,77,77
78,78,78
79,79,79
81,81,81
82,82,82
83,83,83
85,85,85
86,86,86
87,87,87
88,88,88
90,90,90
91,91,91
92,92,92
94,94,94
95,95,95
96,96,96
97,98,98
99,99,99
100,100,100
101,101,101
103,103,103
104,104,104
105,105,105
107,107,107
108,108,108
109,109,109
111,111,111
112,112,112
113,113,113
114,114,114
116,116,116
117,117,117
118,118,118
