20,186,230
25,185,230
29,185,230
32,185,230
35,185,230
38,185,230
41,185,230
44,184,231
46,184,231
48,184,231
51,184,231
53,184,231
55,184,231
57,184,231
59,183,232
60,183,232
62,183,232
64,183,232
66,183,232
67,183,232
69,182,232
70,182,232
72,182,233
74,182,233
75,182,233
76,182,233
78,182,233
79,181,233
81,181,233
82,181,233
83,181,233
85,181,233
86,181,234
87,180,234
89,180,234
90,180,234
91,180,234
92,180,234
93,180,234
95,179,234
96,179,234
97,179,234
98,179,235
99,179,235
100,178,235
102,178,235
103,178,235
104,178,235
105,178,235
106,178,235
107,177,235
108,177,235
109,177,235
110,177,235
111,177,235
112,177,235
113,176,236
114,176,236
115,176,236
116,176,236
117,176,236
118,175,236
119,175,236
120,175,236
121,175,236
122,175,236
123,174,236
124,174,236
125,174,236
126,174,236
127,174,236
128,174,236
129,173,236
130,173,236
131,173,236
132,173,236
133,173,236
134,172,236
135,172,236
136,172,236
137,172,236
138,172,236
139,171,236
139,171,236
140,171,236
141,171,236
142,170,236
143,170,236
144,170,236
145,170,236
146,170,236
147,169,236
148,169,236
149,169,236
149,169,235
150,169,235
151,168,235
152,168,235
153,168,235
154,168,235
155,167,235
156,167,235
156,167,235
157,167,235
158,167,234
159,166,234
160,166,234
161,166,234
162,166,234
163,165,234
163,165,233
164,165,233
165,165,233
166,165,233
167,164,233
168,164,232
169,164,232
169,164,232
170,163,232
171,163,231
172,163,231
173,163,231
174,163,231
175,162,230
175,162,230
176,162,230
177,162,229
178,161,229
179,161,229
179,161,228
180,161,228
181,161,228
182,160,227
183,160,227
183,160,227
184,160,226
185,159,226
186,159,226
186,159,225
187,159,225
188,159,224
189,158,224
189,158,224
190,158,223
191,158,223
192,158,223
192,157,222
193,157,222
194,157,221
195,157,221
195,156,221
196,156,220
197,156,220
197,156,219
198,156,219
199,155,219
199,155,218
200,155,218
201,155,217
201,154,217
202,154,216
203,154,216
203,154,216
204,154,215
205,153,215
205,153,214
206,153,214
207,153,213
207,153,213
208,152,213
209,152,212
209,152,212
210,152,211
211,151,211
211,151,210
212,151,210
212,151,210
213,151,209
214,150,209
214,150,208
215,150,208
215,150,207
216,149,207
217,149,206
217,149,206
218,149,206
218,149,205
219,148,205
220,148,204
220,148,204
221,148,203
221,148,203
222,147,202
222,147,202
223,147,202
224,147,201
224,146,201
225,146,200
225,146,200
226,146,199
226,146,199
227,145,198
227,145,198
228,145,197
229,145,197
229,144,196
230,144,196
230,144,196
231,144,195
231,144,195
232,143,194
232,143,194
233,143,193
233,143,193
234,142,192
234,142,192
235,142,191
235,142,191
236,142,190
236,141,190
237,141,190
237,141,189
238,141,189
238,140,188
239,140,188
239,140,187
240,140,187
240,139,186
241,139,186
241,139,185
242,139,185
242,139,184
243,138,184
243,138,183
244,138,183
244,138,182
245,137,182
245,137,181
246,137,181
246,137,181
247,136,180
247,136,180
248,136,179
248,136,179
249,136,178
249,135,178
249,135,177
250,135,177
250,135,176
251,134,176
251,134,175
252,134,175
252,134,174
253,133,174
253,133,173
254,133,173
