62,135,234
65,136,235
68,138,237
71,139,237
75,140,238
79,142,239
83,143,239
87,145,240
90,147,240
94,148,240
98,150,240
102,151,240
105,153,240
109,154,241
112,156,241
116,158,241
119,159,241
122,161,241
125,162,241
128,164,241
131,166,241
134,167,241
137,169,241
140,171,242
143,172,242
146,174,242
149,176,242
151,177,242
154,179,242
157,181,242
159,182,242
162,184,242
165,186,242
167,187,242
170,189,242
172,191,243
175,193,243
178,194,243
180,196,243
183,198,243
185,199,243
187,201,243
190,203,243
192,205,243
195,206,243
197,208,243
200,210,243
202,211,243
204,213,243
207,215,243
209,217,243
211,218,243
214,220,243
216,222,243
218,224,243
221,225,243
223,227,243
225,228,242
227,230,242
229,231,241
230,232,240
232,233,239
233,234,237
234,234,235
235,234,233
236,234,231
236,233,228
236,232,225
236,231,222
235,230,219
235,229,216
234,227,213
233,226,209
232,224,206
231,222,202
230,221,199
229,219,195
227,217,192
226,216,188
225,214,185
224,212,182
223,210,178
222,208,175
220,207,171
219,205,168
218,203,164
217,202,161
215,200,158
214,198,154
213,196,151
211,195,147
210,193,144
209,191,141
207,190,137
206,188,134
205,186,131
203,184,127
202,183,124
201,181,120
199,179,117
198,178,114
197,176,110
195,174,107
194,173,104
192,171,100
191,169,97
189,168,93
188,166,90
186,164,87
185,163,83
183,161,80
182,159,76
180,158,73
179,156,69
177,155,66
176,153,62
174,151,59
173,150,55
171,148,51
169,146,48
168,145,44
166,143,40
165,142,36
163,140,33
161,139,29
160,137,26
158,135,23
156,134,20
154,132,18
153,131,16
151,129,15
149,128,15
147,126,15
145,124,15
144,123,16
142,121,16
140,120,17
138,118,19
136,117,20
134,115,21
133,114,22
131,112,23
129,111,24
127,109,24
125,108,25
124,106,26
122,105,27
120,103,28
118,101,28
116,100,29
115,99,29
113,97,30
111,96,31
109,94,31
107,93,32
106,91,32
104,90,33
102,88,33
100,87,33
99,85,34
97,84,34
95,82,35
93,81,35
92,79,35
90,78,36
88,77,36
86,75,36
84,74,36
83,72,37
81,71,37
79,70,37
78,68,37
76,67,38
74,65,38
72,64,38
71,63,38
69,61,38
67,60,39
65,59,39
64,57,39
62,56,39
60,55,39
58,53,39
57,52,40
55,51,40
54,50,40
52,49,41
51,48,42
50,47,43
49,47,44
48,46,45
47,46,46
47,46,48
46,47,50
46,47,52
46,48,54
46,49,56
47,50,59
47,51,61
48,52,64
48,53,67
49,54,69
50,55,72
50,57,75
51,58,78
52,60,81
52,61,83
53,62,86
53,64,89
54,65,92
55,66,95
55,68,98
56,69,101
56,71,104
57,72,107
57,73,110
57,75,113
58,76,116
58,78,119
58,79,122
59,81,125
59,82,128
59,84,131
60,85,134
60,86,137
60,88,140
60,89,143
60,91,147
60,92,150
60,94,153
60,95,156
60,97,159
60,98,163
60,100,166
60,101,169
60,103,172
60,104,175
60,106,179
60,107,182
59,109,185
59,111,188
59,112,192
58,114,195
58,115,198
57,117,202
57,118,205
56,120,208
56,121,211
56,123,215
55,124,218
55,126,221
55,127,223
56,129,226
57,130,228
58,132,230
60,133,232
