238,237,236
238,237,234
238,236,232
238,235,229
238,234,226
237,233,223
237,232,220
236,230,217
235,229,213
234,227,210
233,225,206
232,223,202
231,222,199
230,220,195
229,218,191
228,216,188
226,214,184
225,213,180
224,211,177
223,209,173
222,207,169
220,206,166
219,204,162
218,202,158
217,200,155
215,199,151
214,197,148
213,195,144
212,193,140
210,192,137
209,190,133
208,188,130
206,186,126
205,185,123
203,183,119
202,181,115
201,180,112
199,178,108
198,176,105
196,174,101
195,173,97
193,171,94
192,169,90
190,168,86
189,166,83
187,164,79
186,163,75
184,161,72
183,159,68
181,158,64
180,156,60
178,154,56
176,153,52
175,151,48
173,150,44
172,148,39
170,147,35
169,145,30
167,144,25
166,142,20
165,141,15
164,141,10
163,140,6
163,139,3
163,139,2
163,139,2
163,139,4
164,140,7
164,141,12
165,142,17
166,143,22
168,144,27
169,145,31
171,147,36
172,148,40
174,150,45
175,152,49
177,153,53
178,155,57
180,156,61
182,158,65
183,160,69
185,161,73
186,163,76
188,165,80
189,166,84
191,168,87
192,170,91
194,171,95
195,173,98
197,175,102
198,177,106
200,178,109
201,180,113
202,182,116
204,183,120
205,185,124
207,187,127
208,189,131
209,190,134
211,192,138
212,194,141
213,195,145
214,197,149
216,199,152
217,201,156
218,203,159
220,204,163
221,206,167
222,208,170
223,210,174
224,211,178
226,213,181
227,215,185
228,217,189
229,218,192
230,220,196
231,222,200
232,224,203
233,225,207
234,227,211
235,229,214
236,230,218
236,231,221
236,232,224
236,233,227
236,234,230
236,234,233
235,234,235
234,234,237
233,234,239
231,233,240
230,232,242
228,231,243
226,229,243
224,228,244
221,226,244
219,225,245
217,223,245
214,221,245
212,219,245
210,218,245
207,216,246
205,214,246
202,212,246
200,211,246
197,209,246
195,207,246
192,205,246
190,204,246
187,202,246
184,200,247
182,198,247
179,197,247
177,195,247
174,193,247
171,191,247
168,190,247
166,188,247
163,186,247
160,185,247
157,183,247
154,181,247
151,179,247
148,178,248
145,176,248
142,174,248
139,173,248
136,171,248
133,169,248
130,168,248
126,166,248
123,164,248
120,163,248
116,161,248
112,159,248
109,158,248
105,156,248
101,155,248
97,153,248
93,151,248
88,150,248
84,148,248
79,147,248
75,146,248
70,144,248
66,143,248
62,142,248
59,141,248
56,141,248
55,140,248
54,140,248
55,140,248
57,141,248
59,141,248
63,142,248
67,143,248
71,145,248
76,146,248
80,147,248
85,149,248
89,150,248
94,152,248
98,153,248
102,155,248
106,157,248
110,158,248
113,160,248
117,161,248
120,163,248
124,165,248
127,166,248
130,168,248
134,170,248
137,171,248
140,173,248
143,175,248
146,176,248
149,178,248
152,180,247
155,181,247
158,183,247
161,185,247
163,187,247
166,188,247
169,190,247
172,192,247
174,193,247
177,195,247
180,197,247
182,199,247
185,200,247
188,202,246
190,204,246
193,206,246
195,207,246
198,209,246
200,211,246
203,213,246
205,215,246
208,216,246
210,218,245
213,220,245
215,222,245
217,223,245
220,225,245
222,227,245
224,229,244
227,230,244
229,232,244
231,233,243
232,234,243
234,235,242
235,236,241
237,237,240
237,237,238
