249,133,248
250,132,246
251,131,243
252,130,241
252,129,238
253,127,235
253,126,232
253,124,229
253,122,226
253,120,222
253,118,219
252,116,215
252,114,212
251,112,208
251,109,204
250,107,200
250,105,197
249,103,193
248,100,189
247,98,185
247,95,181
246,93,178
245,91,174
244,88,170
243,86,166
242,84,163
241,81,159
240,79,155
239,76,151
238,74,148
237,72,144
236,70,140
234,67,136
233,65,132
232,63,129
230,61,125
229,59,121
227,57,117
225,55,113
224,53,109
222,51,106
220,49,102
218,47,98
217,45,94
215,44,90
213,42,86
211,40,83
209,38,79
207,36,75
205,35,71
203,33,68
201,31,64
199,30,60
198,28,57
196,27,53
194,25,50
192,24,46
190,23,43
189,23,39
187,23,36
186,23,33
185,23,30
184,24,27
183,25,25
182,27,22
181,29,20
181,31,17
181,33,15
181,35,13
181,38,12
181,41,10
182,43,8
182,46,7
183,49,6
184,51,6
184,54,5
185,57,5
186,59,5
187,62,4
188,65,4
189,67,4
190,70,4
191,72,4
192,75,4
193,77,4
194,80,4
195,82,4
196,84,4
197,87,4
198,89,5
199,92,5
200,94,5
201,96,5
202,99,5
202,101,5
203,103,5
204,106,5
205,108,5
206,111,5
206,113,5
207,115,5
208,118,5
208,120,5
209,122,5
209,125,5
210,127,4
210,129,4
211,132,4
211,134,4
212,137,4
212,139,4
213,141,4
213,143,4
214,146,4
214,148,5
214,150,5
214,152,6
215,155,7
215,157,8
215,159,10
215,160,13
214,162,15
214,164,18
213,165,21
213,167,24
212,168,28
210,169,31
209,170,35
208,170,39
206,170,43
204,171,47
202,171,51
199,170,55
197,170,59
194,169,63
191,169,67
188,168,70
185,167,74
182,166,78
179,165,82
175,164,85
172,163,89
169,161,92
165,160,96
161,159,99
157,158,102
154,157,105
150,155,109
146,154,112
142,153,115
137,152,118
133,150,121
129,149,124
124,148,127
119,147,130
115,145,133
110,144,136
105,143,139
99,141,142
94,140,145
89,139,148
83,137,151
78,136,154
72,134,157
67,132,160
62,131,163
57,129,166
52,127,169
47,125,172
43,123,175
40,121,178
37,118,181
35,116,184
34,113,187
34,111,190
34,108,193
34,105,197
36,102,200
37,99,203
38,96,206
40,93,209
41,90,212
43,87,215
45,84,218
46,81,221
48,78,224
49,75,227
51,73,229
53,70,232
55,68,234
57,66,236
60,64,238
62,63,240
65,62,242
68,61,243
71,61,244
73,61,245
76,61,246
79,62,247
82,63,247
85,64,248
88,65,248
91,67,249
94,69,249
97,71,249
99,73,249
102,75,249
105,77,249
107,79,249
110,81,249
112,83,249
115,85,249
117,87,249
119,89,249
122,91,250
124,93,250
127,94,250
130,96,250
132,98,250
135,100,250
138,101,250
141,103,250
144,105,250
147,106,250
150,107,251
153,109,251
156,110,251
160,111,251
163,113,251
167,114,252
170,115,252
174,116,252
177,117,252
181,118,253
185,119,253
188,120,253
192,121,254
195,122,254
199,123,254
202,124,255
206,125,255
209,126,255
213,127,255
216,128,255
219,129,255
223,130,255
226,131,255
229,132,255
232,132,255
234,133,255
237,133,255
240,134,254
242,134,253
244,134,252
246,134,251
247,133,249
