4,0,108
4,0,111
4,0,114
4,0,117
4,0,120
4,0,123
4,0,126
4,0,129
4,0,132
5,0,135
5,0,138
5,0,141
5,0,145
5,0,148
5,0,151
5,1,154
5,1,156
5,1,159
5,2,162
6,2,165
6,3,167
6,4,170
6,6,172
7,7,175
7,9,177
8,11,179
8,13,181
9,15,183
9,17,185
10,19,187
10,21,189
11,23,191
11,24,193
12,26,195
12,28,197
12,29,199
13,31,201
13,32,203
14,34,205
14,36,207
14,37,209
15,39,210
15,40,212
15,42,214
16,43,216
16,44,218
16,46,220
16,47,222
17,49,224
17,50,226
17,52,228
17,53,230
18,55,232
18,56,233
18,58,235
19,59,237
20,61,238
20,63,239
21,65,240
23,67,240
24,69,240
25,71,239
27,74,238
28,77,237
29,80,235
30,83,232
31,86,229
31,89,226
32,92,222
31,95,218
31,98,214
29,101,210
28,104,206
26,106,202
23,109,197
20,112,193
17,115,188
13,117,184
9,120,179
7,122,174
5,125,170
6,127,165
8,129,160
12,131,155
16,133,150
21,135,144
25,137,139
29,139,133
33,141,128
36,142,122
39,144,116
42,146,110
43,148,104
45,149,98
46,151,92
47,153,86
48,155,80
48,156,74
48,158,68
49,160,62
49,161,56
50,163,50
51,164,44
53,166,39
55,167,34
57,169,29
60,170,25
63,171,21
67,173,17
70,174,14
74,175,12
78,176,10
82,177,8
86,178,8
90,179,7
93,180,6
97,181,6
101,182,6
104,183,6
108,184,6
111,186,5
115,187,5
118,188,5
122,189,5
125,190,5
128,191,5
131,192,5
135,193,5
138,194,4
141,195,4
144,196,4
147,197,4
150,198,4
154,199,4
157,200,4
160,201,4
163,202,4
166,203,3
169,204,3
172,205,3
175,206,3
178,207,3
181,208,3
184,209,3
187,210,3
190,211,2
193,212,2
196,213,2
199,214,2
202,215,2
205,216,2
208,217,2
211,217,2
214,218,2
217,219,2
220,220,2
223,221,2
225,222,2
228,222,2
231,223,2
234,223,2
236,223,2
238,223,2
240,222,3
242,222,3
244,221,4
245,220,5
247,218,5
248,217,6
248,215,7
249,214,7
250,212,8
250,210,9
250,208,10
250,206,11
251,204,11
251,202,12
251,200,13
251,198,13
251,196,14
251,194,14
251,192,15
251,190,15
251,188,16
252,186,16
252,184,17
252,182,17
252,180,18
252,178,18
252,176,19
252,174,19
252,172,19
252,169,20
252,167,20
252,165,20
252,163,21
252,161,21
252,159,21
252,157,21
252,154,21
252,152,22
252,150,22
252,148,22
252,145,22
252,143,21
252,141,21
252,138,21
252,136,21
252,134,20
252,131,20
253,128,20
253,126,19
253,123,19
253,121,19
253,118,18
254,115,18
254,112,17
254,110,17
254,107,17
254,104,16
254,101,16
254,98,16
254,95,15
254,91,15
254,88,15
254,85,14
254,81,14
254,78,14
254,74,14
254,71,14
254,67,13
253,63,13
253,60,13
252,56,13
251,53,13
250,50,13
249,47,13
248,44,13
246,41,13
245,39,13
243,36,13
241,34,13
240,32,13
238,31,13
236,29,13
234,27,13
232,25,13
230,23,13
228,22,13
226,20,13
224,18,13
222,16,13
220,13,13
219,11,13
217,8,13
215,5,13
